desc|nama|toko|updtime
10.51.30.225|"KOLONEL SUGIONO "|F64U|2024-09-05T00:43:59
10.51.30.226|"KOLONEL SUGIONO "|F64U|2024-09-05T00:43:59
10.51.30.225|"KOLONEL SUGIONO "|F64U|2024-09-05T00:43:59
10.51.22.226|RAYA ADI MULYA MALANG|TRDF|2024-09-05T06:35:05
10.51.22.226|RAYA ADI MULYA MALANG|TRDF|2024-09-05T06:35:05
10.51.22.225|RAYA ADI MULYA MALANG|TRDF|2024-09-05T06:35:05
10.51.22.226|RAYA ADI MULYA MALANG|TRDF|2024-09-05T06:35:05
10.51.22.226|RAYA ADI MULYA MALANG|TRDF|2024-09-05T06:35:05
10.51.60.100|RAYA MONDOROKO NO.47|TTDH|2024-09-05T06:28:45
10.51.60.101|RAYA MONDOROKO NO.47|TTDH|2024-09-05T06:28:45
10.51.60.100|RAYA MONDOROKO NO.47|TTDH|2024-09-05T06:28:45
10.51.31.2|RAYA MONDOROKO NO.47|TTDH|2024-09-05T06:28:45
10.51.31.2|RAYA MONDOROKO NO.47|TTDH|2024-09-05T06:28:45
10.51.31.2|RAYA MONDOROKO NO.47|TTDH|2024-09-05T06:28:45
10.51.31.2|RAYA MONDOROKO NO.47|TTDH|2024-09-05T06:28:45
10.51.84.67|JODOKAN - PASURUAN|THHD|2024-09-05T06:39:51
10.51.84.67|JODOKAN - PASURUAN|THHD|2024-09-05T06:39:51
10.51.84.67|JODOKAN - PASURUAN|THHD|2024-09-05T06:39:51
10.51.84.67|JODOKAN - PASURUAN|THHD|2024-09-05T06:39:51
10.51.84.67|JODOKAN - PASURUAN|THHD|2024-09-05T06:39:51
10.51.84.66|JODOKAN - PASURUAN|THHD|2024-09-05T06:39:51
10.51.108.99|DR. WAHIDIN RAYA MALANG|TXEL|2024-09-05T00:55:22
10.51.108.98|DR. WAHIDIN RAYA MALANG|TXEL|2024-09-05T00:55:22
10.51.108.99|DR. WAHIDIN RAYA MALANG|TXEL|2024-09-05T00:55:22
10.51.97.98|DR. WAHIDIN RAYA MALANG|TXEL|2024-09-05T00:55:22
10.51.97.98|DR. WAHIDIN RAYA MALANG|TXEL|2024-09-05T00:55:22
10.51.97.99|DR. WAHIDIN RAYA MALANG|TXEL|2024-09-05T00:55:22
127.0.0.1|DR CIPTO KM 7|T097|2024-09-05T06:35:52
127.0.0.1|DR CIPTO KM 7|T097|2024-09-05T06:35:52
127.0.0.1|DR CIPTO KM 7|T097|2024-09-05T06:35:52
127.0.0.1|DR CIPTO KM 7|T097|2024-09-05T06:35:52
10.51.27.194|BENTOEL KARANGLO_MALANG|F4HE|2024-09-05T06:53:12
10.51.27.194|BENTOEL KARANGLO_MALANG|F4HE|2024-09-05T06:53:12
10.51.27.194|BENTOEL KARANGLO_MALANG|F4HE|2024-09-05T06:53:12
10.51.27.194|BENTOEL KARANGLO_MALANG|F4HE|2024-09-05T06:53:12
10.51.50.66|KARTINI PANDAAN PASURUAN|TLY3|2024-09-05T00:41:09
10.51.50.66|KARTINI PANDAAN PASURUAN|TLY3|
10.51.50.67|KARTINI PANDAAN PASURUAN|TLY3|2024-09-05T00:41:09
10.51.50.66|KARTINI PANDAAN PASURUAN|TLY3|2024-09-05T00:41:09
10.51.50.67|KARTINI PANDAAN PASURUAN|TLY3|2024-09-05T00:41:09
10.51.50.67|KARTINI PANDAAN PASURUAN|TLY3|2024-09-05T00:41:09
10.51.10.194|SULTAN AGUNG BATU|TEZL|2024-09-05T00:51:15
10.51.10.194|SULTAN AGUNG BATU|TEZL|2024-09-05T00:51:15
10.51.10.194|SULTAN AGUNG BATU|TEZL|2024-09-05T00:51:15
10.51.10.197|SULTAN AGUNG BATU|TEZL|2024-09-05T00:51:15
10.51.10.194|SULTAN AGUNG BATU|TEZL|2024-09-05T00:51:15
10.51.10.194|SULTAN AGUNG BATU|TEZL|2024-09-05T00:51:15
10.51.10.194|SULTAN AGUNG BATU|TEZL|2024-09-05T00:51:15
10.51.10.197|SULTAN AGUNG BATU|TEZL|2024-09-05T00:51:15
10.51.10.194|SULTAN AGUNG BATU|TEZL|2024-09-05T00:51:15
10.51.10.194|SULTAN AGUNG BATU|TEZL|2024-09-05T00:51:15
10.51.10.194|SULTAN AGUNG BATU|TEZL|2024-09-05T00:51:15
10.51.190.66|S PARMAN SELATAN MALANG|TCNN|2024-09-05T06:30:58
10.51.190.66|S PARMAN SELATAN MALANG|TCNN|2024-09-05T06:30:58
10.51.190.66|S PARMAN SELATAN MALANG|TCNN|2024-09-05T06:30:58
10.51.190.66|S PARMAN SELATAN MALANG|TCNN|2024-09-05T06:30:58
10.51.190.66|S PARMAN SELATAN MALANG|TCNN|2024-09-05T06:30:58
10.51.190.66|S PARMAN SELATAN MALANG|TCNN|2024-09-05T06:30:58
10.51.24.97|BANTARAN|F2K0|2024-09-05T06:52:11
10.51.24.97|BANTARAN|F2K0|2024-09-05T06:52:11
10.51.24.97|BANTARAN|F2K0|2024-09-05T06:52:11
10.51.24.97|BANTARAN|F2K0|2024-09-05T06:52:11
10.51.33.98|BUMI MONDOROKO BARU|FMFU|2024-09-05T06:59:13
10.51.33.98|BUMI MONDOROKO BARU|FMFU|2024-09-05T06:59:13
10.51.33.98|BUMI MONDOROKO BARU|FMFU|2024-09-05T06:59:13
10.51.33.98|BUMI MONDOROKO BARU|FMFU|2024-09-05T06:59:13
10.51.41.227|M.T. HARYONO BARU MALANG|TVRY|2024-09-05T00:55:19
10.51.41.227|M.T. HARYONO BARU MALANG|TVRY|2024-09-05T00:55:19
10.51.41.225|M.T. HARYONO BARU MALANG|TVRY|2024-09-05T00:55:19
10.51.41.226|M.T. HARYONO BARU MALANG|TVRY|2024-09-05T00:55:19
10.51.41.226|M.T. HARYONO BARU MALANG|TVRY|2024-09-05T00:55:19
127.0.0.1|KECUBUNG BARAT|TAXT|2024-09-05T06:56:50
127.0.0.1|KECUBUNG BARAT|TAXT|2024-09-05T06:56:50
127.0.0.1|KECUBUNG BARAT|TAXT|2024-09-05T06:56:50
127.0.0.1|KECUBUNG BARAT|TAXT|2024-09-05T06:56:50
127.0.0.1|KECUBUNG BARAT|TAXT|2024-09-05T06:56:50
127.0.0.1|KECUBUNG BARAT|TAXT|2024-09-05T06:56:50
127.0.0.1|KECUBUNG BARAT|TAXT|2024-09-05T06:56:50
10.51.9.1|WR. SUPRATMAN BATU|FMOX|2024-09-05T07:03:30
10.51.9.1|WR. SUPRATMAN BATU|FMOX|2024-09-05T07:03:30
172.31.31.10|WR. SUPRATMAN BATU|FMOX|2024-09-05T07:03:30
10.51.9.1|WR. SUPRATMAN BATU|FMOX|2024-09-05T07:03:30
10.51.97.130|SUMBER BRANTAS BATU|FQRW|2024-09-05T07:18:24
10.51.97.130|SUMBER BRANTAS BATU|FQRW|2024-09-05T07:18:24
10.51.97.130|SUMBER BRANTAS BATU|FQRW|2024-09-05T07:18:24
10.51.97.130|SUMBER BRANTAS BATU|FQRW|2024-09-05T07:18:24
10.51.34.34|KASEMBON - MALANG|FIBI|2024-09-05T07:03:44
10.51.34.34|KASEMBON - MALANG|FIBI|2024-09-05T07:03:44
10.51.80.227|KASEMBON - MALANG|FIBI|2024-09-05T07:03:44
10.51.80.227|KASEMBON - MALANG|FIBI|2024-09-05T07:03:44
10.51.80.227|KASEMBON - MALANG|FIBI|2024-09-05T07:03:44
127.0.0.1|TRUNOJOYO PUJON|TRLU|2024-09-05T07:57:05
127.0.0.1|TRUNOJOYO PUJON|TRLU|2024-09-05T07:57:05
127.0.0.1|TRUNOJOYO PUJON|TRLU|2024-09-05T07:57:05
127.0.0.1|TRUNOJOYO PUJON|TRLU|2024-09-05T07:57:05
127.0.0.1|TRUNOJOYO PUJON|TRLU|2024-09-05T07:57:05
127.0.0.1|TRUNOJOYO PUJON|TRLU|2024-09-05T07:57:05
127.0.0.1|TRUNOJOYO PUJON|TRLU|2024-09-05T07:57:05
10.51.85.34|DILEM UTARA - MALANG|TQ77|2024-09-05T07:06:33
10.51.85.34|DILEM UTARA - MALANG|TQ77|2024-09-05T07:06:33
10.51.85.34|DILEM UTARA - MALANG|TQ77|2024-09-05T07:06:33
10.51.85.34|DILEM UTARA - MALANG|TQ77|2024-09-05T07:06:33
10.51.53.130|WONOREJO PASURUAN|FQ05|2024-09-05T06:50:35
10.51.53.130|WONOREJO PASURUAN|FQ05|2024-09-05T06:50:35
10.51.53.130|WONOREJO PASURUAN|FQ05|2024-09-05T06:50:35
10.51.53.130|WONOREJO PASURUAN|FQ05|2024-09-05T06:50:35
10.51.16.33|SUMBERSARI MALANG|TB85|2024-09-05T02:01:49
10.51.16.33|SUMBERSARI MALANG|TB85|2024-09-05T02:01:49
10.51.16.33|SUMBERSARI MALANG|TB85|2024-09-05T02:01:49
10.51.16.33|SUMBERSARI MALANG|TB85|2024-09-05T02:01:49
10.51.16.33|SUMBERSARI MALANG|TB85|2024-09-05T02:01:49
10.51.16.33|SUMBERSARI MALANG|TB85|2024-09-05T02:01:49
10.51.90.227|RANDU AGUNG MALANG|TT43|2024-09-05T00:53:34
10.51.90.227|RANDU AGUNG MALANG|TT43|2024-09-05T00:53:34
10.51.57.2|RANDU AGUNG MALANG|TT43|2024-09-05T00:53:34
10.51.57.2|RANDU AGUNG MALANG|TT43|2024-09-05T00:53:34
10.51.57.2|RANDU AGUNG MALANG|TT43|2024-09-05T00:53:34
10.51.90.226|RANDU AGUNG MALANG|TT43|2024-09-05T00:53:34
10.51.46.98|TLOGOMAS 44 MALANG|F4UB|2024-09-05T07:20:48
10.51.46.98|TLOGOMAS 44 MALANG|F4UB|2024-09-05T07:20:48
10.51.46.98|TLOGOMAS 44 MALANG|F4UB|2024-09-05T07:20:48
10.51.46.98|TLOGOMAS 44 MALANG|F4UB|2024-09-05T07:20:48
10.51.46.98|TLOGOMAS 44 MALANG|F4UB|2024-09-05T07:20:48
10.51.83.226|DR. WAHIDIN BARU MALANG|THV5|2024-07-27T06:37:18
10.51.83.226|DR. WAHIDIN BARU MALANG|THV5|2024-07-27T06:37:18
10.51.83..226|DR. WAHIDIN BARU MALANG|THV5|2024-07-27T06:37:18
10.51.189.162|DR. WAHIDIN BARU MALANG|THV5|2024-07-27T06:37:18
10.51.189.162|DR. WAHIDIN BARU MALANG|THV5|2024-07-27T06:37:18
10.51.189.162|DR. WAHIDIN BARU MALANG|THV5|2024-07-27T06:37:18
10.51.107.226|MT HARYONO II - MALANG|TF5H|2024-09-05T00:40:30
10.51.107.226|MT HARYONO II - MALANG|TF5H|2024-09-05T00:40:30
10.51.107.226|MT HARYONO II - MALANG|TF5H|2024-09-05T00:40:30
10.51.107.226|MT HARYONO II - MALANG|TF5H|2024-09-05T00:40:30
10.51.107.226|MT HARYONO II - MALANG|TF5H|2024-09-05T00:40:30
10.51.103.194|KARANG KETUG - PASURUAN|TATP|2024-09-05T06:49:25
10.51.103.194|KARANG KETUG - PASURUAN|TATP|2024-09-05T06:49:25
10.51.103.194|KARANG KETUG - PASURUAN|TATP|2024-09-05T06:49:25
10.51.103.194|KARANG KETUG - PASURUAN|TATP|2024-09-05T06:49:25
10.51.24.65|SULFAT BARAT MALANG|TGPC|2024-09-05T01:02:40
10.51.24.65|SULFAT BARAT MALANG|TGPC|2024-09-05T01:02:40
10.51.24.65|SULFAT BARAT MALANG|TGPC|2024-09-05T01:02:40
10.51.24.65|SULFAT BARAT MALANG|TGPC|2024-09-05T01:02:40
10.51.41.162|RAYA KIDANGBANG|F1MP|2022-05-11T00:35:11
10.51.41.162|RAYA KIDANGBANG|F1MP|2022-05-11T00:35:11
10.51.41.162|RAYA KIDANGBANG|F1MP|2022-05-11T00:35:11
10.51.41.162|RAYA KIDANGBANG|F1MP|
10.51.41.162|RAYA KIDANGBANG|F1MP|
10.51.41.162|RAYA KIDANGBANG|F1MP|
10.51.41.162|RAYA KIDANGBANG|F1MP|
10.51.73.162|BANGIL 2 - PASURUAN|TF33|2024-09-05T00:39:25
10.51.56.2|BANGIL 2 - PASURUAN|TF33|2024-09-05T00:39:25
10.51.73.163|BANGIL 2 - PASURUAN|TF33|2024-09-05T00:39:25
10.51.73.162|BANGIL 2 - PASURUAN|TF33|2024-09-05T00:39:25
10.51.73.163|BANGIL 2 - PASURUAN|TF33|2024-09-05T00:39:25
10.51.73.162|BANGIL 2 - PASURUAN|TF33|2024-09-05T00:39:25
10.51.66.162|LETJEND S PARMAN MALANG|FXKX|2024-09-05T01:09:23
10.51.66.162|LETJEND S PARMAN MALANG|FXKX|2024-09-05T01:09:23
10.51.66.162|LETJEND S PARMAN MALANG|FXKX|2024-09-05T01:09:23
10.51.66.162|LETJEND S PARMAN MALANG|FXKX|2024-09-05T01:09:23
10.51.29.35|FRESH RAYA DR. WAHIDIN BARU|TJS9|2024-09-05T00:30:35
10.51.29.34|FRESH RAYA DR. WAHIDIN BARU|TJS9|2024-09-05T00:30:35
10.51.29.35|FRESH RAYA DR. WAHIDIN BARU|TJS9|2024-09-05T00:30:35
10.51.29.34|FRESH RAYA DR. WAHIDIN BARU|TJS9|2024-09-05T00:30:35
10.51.29.34|FRESH RAYA DR. WAHIDIN BARU|TJS9|2024-09-05T00:30:35
255.255.255.255|FRESH RAYA DR. WAHIDIN BARU|TJS9|2024-09-05T00:30:35
172.31.31.12|FRESH RAYA DR. WAHIDIN BARU|TJS9|2024-09-05T00:30:35
127.0.0.1|FRESH RAYA DR. WAHIDIN BARU|TJS9|2024-09-05T00:30:35
127.0.0.1|FRESH RAYA DR. WAHIDIN BARU|TJS9|2024-09-05T00:30:35
10.51.29.34|FRESH RAYA DR. WAHIDIN BARU|TJS9|2024-09-05T00:30:35
10.51.29.34|FRESH RAYA DR. WAHIDIN BARU|TJS9|2024-09-05T00:30:35
10.51.122.163|PLINGGISAN PASURUAN|TRWO|2024-09-05T06:53:20
10.51.122.163|PLINGGISAN PASURUAN|TRWO|2024-09-05T06:53:20
10.51.122.162|PLINGGISAN PASURUAN|TRWO|2024-09-05T06:53:20
10.51.61.194|PLINGGISAN PASURUAN|TRWO|2024-09-05T06:53:20
10.51.122.163|PLINGGISAN PASURUAN|TRWO|2024-09-05T06:53:20
10.51.61.194|PLINGGISAN PASURUAN|TRWO|2024-09-05T06:53:20
10.51.91.226|KEPANJEN MALANG|FNLR|2024-09-05T00:37:52
10.51.91.226|KEPANJEN MALANG|FNLR|2024-09-05T00:37:52
10.51.92.66|KEPANJEN MALANG|FNLR|2024-09-05T00:37:52
10.51.57.130|KEPANJEN MALANG|FNLR|2024-09-05T00:37:52
10.51.57.130|KEPANJEN MALANG|FNLR|2024-09-05T00:37:52
10.51.47.194|JATIM PARK 3 BATU|FERZ|2024-09-05T07:09:57
10.51.47.194|JATIM PARK 3 BATU|FERZ|2024-09-05T07:09:57
10.51.47.194|JATIM PARK 3 BATU|FERZ|2024-09-05T07:09:57
10.51.47.194|JATIM PARK 3 BATU|FERZ|2024-09-05T07:09:57
10.51.47.194|JATIM PARK 3 BATU|FERZ|2024-09-05T07:09:57
10.51.47.194|JATIM PARK 3 BATU|FERZ|2024-09-05T07:09:57
10.51.47.194|JATIM PARK 3 BATU|FERZ|2024-09-05T07:09:57
10.51.47.194|JATIM PARK 3 BATU|FERZ|2024-09-05T07:09:57
10.51.47.194|JATIM PARK 3 BATU|FERZ|2024-09-05T07:09:57
10.51.47.194|JATIM PARK 3 BATU|FERZ|2024-09-05T07:09:57
10.51.52.2|"WARUNGDOWO "|T6L5|2024-09-05T00:55:18
10.51.52.2|"WARUNGDOWO "|T6L5|2024-09-05T00:55:18
172.31.31.2|"WARUNGDOWO "|T6L5|2024-09-05T00:55:18
10.51.52.2|"WARUNGDOWO "|T6L5|2024-09-05T00:55:18
10.51.52.2|"WARUNGDOWO "|T6L5|2024-09-05T00:55:18
10.51.104.34|PATIMURA - PASURUAN|TACI|2024-09-05T07:15:52
10.51.104.34|PATIMURA - PASURUAN|TACI|2024-09-05T07:15:52
10.51.104.34|PATIMURA - PASURUAN|TACI|2024-09-05T07:15:52
10.51.104.34|PATIMURA - PASURUAN|TACI|2024-09-05T07:15:52
10.51.37.194|KEDUNGREJO MALANG|TTTG|2024-09-05T07:07:10
10.51.37.194|KEDUNGREJO MALANG|TTTG|2024-09-05T07:07:10
10.51.37.194|KEDUNGREJO MALANG|TTTG|2024-09-05T07:07:10
10.51.37.194|KEDUNGREJO MALANG|TTTG|2024-09-05T07:07:10
10.51.37.194|KEDUNGREJO MALANG|TTTG|2024-09-05T07:07:10
10.51.26.225|PELABUHAN TANJUNG MAS MALANG|TVYC|2024-09-05T06:41:52
10.51.26.225|PELABUHAN TANJUNG MAS MALANG|TVYC|2024-09-05T06:41:52
10.51.26.225|PELABUHAN TANJUNG MAS MALANG|TVYC|2024-09-05T06:41:52
10.51.26.225|PELABUHAN TANJUNG MAS MALANG|TVYC|2024-09-05T06:41:52
10.51.18.162|SAXOPHONE _MALANG|F5MB|2024-09-05T06:11:01
10.51.18.162|SAXOPHONE _MALANG|F5MB|2024-09-05T06:11:01
10.51.18.162|SAXOPHONE _MALANG|F5MB|2024-09-05T06:11:01
10.51.18.162|SAXOPHONE _MALANG|F5MB|2024-09-05T06:11:01
10.51.20.129|TUREN 2 MALANG|T97F|2024-09-05T00:26:26
10.51.20.129|TUREN 2 MALANG|T97F|2024-09-05T00:26:26
10.51.20.129|TUREN 2 MALANG|T97F|2024-09-05T00:26:26
10.51.20.129|TUREN 2 MALANG|T97F|2024-09-05T00:26:26
10.51.105.3|RAYA KEJAYAN - PASURUAN|TTCN|2024-09-05 07:01:30
10.51.105.3|RAYA KEJAYAN - PASURUAN|TTCN|2024-09-05 07:01:30
10.51.105.3|RAYA KEJAYAN - PASURUAN|TTCN|2024-09-05 07:01:30
10.51.105.3|RAYA KEJAYAN - PASURUAN|TTCN|2024-09-05 07:01:30
10.51.38.161|DILEM KEPANJEN|F2MK|2024-09-05T01:05:19
10.51.38.162|DILEM KEPANJEN|F2MK|2024-09-05T01:05:19
10.51.38.161|DILEM KEPANJEN|F2MK|2024-09-05T01:05:19
10.51.38.161|DILEM KEPANJEN|F2MK|2024-09-05T01:05:19
172.31.31.1|DILEM KEPANJEN|F2MK|2024-09-05T01:05:19
10.51.38.161|DILEM KEPANJEN|F2MK|2024-09-05T01:05:19
10.51.38.161|DILEM KEPANJEN|F2MK|2024-09-05T01:05:19
10.51.38.162|DILEM KEPANJEN|F2MK|2024-09-05T01:05:19
10.51.123.2|RAYA SIDOMULYO BATU|TJAT|2024-09-05 06:48:16
10.51.123.2|RAYA SIDOMULYO BATU|TJAT|2024-09-05 06:48:16
10.51.60.130|RAYA SIDOMULYO BATU|TJAT|2024-09-05 06:48:16
10.51.60.130|RAYA SIDOMULYO BATU|TJAT|2024-09-05 06:48:16
10.51.60.130|RAYA SIDOMULYO BATU|TJAT|2024-09-05 06:48:16
10.51.60.130|RAYA SIDOMULYO BATU|TJAT|2024-09-05 06:48:16
127.0.0.1|KAUMAN KALIPARE|TACS|2024-09-05T07:03:16
127.0.0.1|KAUMAN KALIPARE|TACS|2024-09-05T07:03:16
127.0.0.1|KAUMAN KALIPARE|TACS|2024-09-05T07:03:16
127.0.0.1|KAUMAN KALIPARE|TACS|2024-09-05T07:03:16
127.0.0.1|KAUMAN KALIPARE|TACS|2024-09-05T07:03:16
127.0.0.1|KAUMAN KALIPARE|TACS|2024-09-05T07:03:16
127.0.0.1|KAUMAN KALIPARE|TACS|2024-09-05T07:03:16
10.51.121.66|A. YANI MALANG|T09Y|2024-09-05 06:48:41
10.51.121.66|A. YANI MALANG|T09Y|2024-09-05 06:48:41
10.51.121.66|A. YANI MALANG|T09Y|2024-09-05 06:48:41
10.51.188.130|A. YANI MALANG|T09Y|2024-09-05 06:48:41
10.51.188.130|A. YANI MALANG|T09Y|2024-09-05 06:48:41
10.51.188.130|A. YANI MALANG|T09Y|2024-09-05 06:48:41
10.51.74.2|"FRESH TERUSAN DIENG "|T0FK|2024-09-05T00:50:03
10.51.74.3|"FRESH TERUSAN DIENG "|T0FK|2024-09-05T00:50:03
10.51.74.3|"FRESH TERUSAN DIENG "|T0FK|2024-09-05T00:50:03
10.51.74.5|"FRESH TERUSAN DIENG "|T0FK|2024-09-05T00:50:03
10.51.74.2|"FRESH TERUSAN DIENG "|T0FK|2024-09-05T00:50:03
10.51.74.2|"FRESH TERUSAN DIENG "|T0FK|2024-09-05T00:50:03
10.51.74.3|"FRESH TERUSAN DIENG "|T0FK|2024-09-05T00:50:03
10.51.74.2|"FRESH TERUSAN DIENG "|T0FK|2024-09-05T00:50:03
10.51.33.66|PERMATA JINGGA|FNY1|2024-09-05T06:45:35
10.51.33.66|PERMATA JINGGA|FNY1|2024-09-05T06:45:35
10.51.33.66|PERMATA JINGGA|FNY1|2024-09-05T06:45:35
10.51.33.66|PERMATA JINGGA|FNY1|2024-09-05T06:45:35
10.51.33.66|PERMATA JINGGA|FNY1|2024-09-05T06:45:35
10.51.33.66|PERMATA JINGGA|FNY1|2024-09-05T06:45:35
10.51.33.66|PERMATA JINGGA|FNY1|2024-09-05T06:45:35
10.51.18.225|"DINOYO BARAT "|TJXK|2024-09-05T00:42:45
10.51.18.225|"DINOYO BARAT "|TJXK|2024-09-05T00:42:45
10.51.18.225|"DINOYO BARAT "|TJXK|2024-09-05T00:42:45
10.51.18.225|"DINOYO BARAT "|TJXK|2024-09-05T00:42:45
10.51.6.193|TALOK SELATAN_MALANG|TF4G|
10.51.6.193|TALOK SELATAN_MALANG|TF4G|
10.51.6.193|TALOK SELATAN_MALANG|TF4G|
10.51.6.193|TALOK SELATAN_MALANG|TF4G|
10.51.6.193|TALOK SELATAN_MALANG|TF4G|
10.51.6.193|TALOK SELATAN_MALANG|TF4G|
10.51.55.34|SULAWESI PASURUAN|T7B7|2024-09-05T07:01:46
10.51.55.34|SULAWESI PASURUAN|T7B7|2024-09-05T07:01:46
10.51.55.34|SULAWESI PASURUAN|T7B7|2024-09-05T07:01:46
10.51.55.34|SULAWESI PASURUAN|T7B7|2024-09-05T07:01:46
10.51.16.1|"FRESH SUMEDANG 2 "|TB02|2024-09-05T00:54:37
10.51.16.1|"FRESH SUMEDANG 2 "|TB02|2024-09-05T00:54:37
10.51.16.3|"FRESH SUMEDANG 2 "|TB02|2024-09-05T00:54:37
10.51.16.4|"FRESH SUMEDANG 2 "|TB02|2024-09-05T00:54:37
10.51.16.3|"FRESH SUMEDANG 2 "|TB02|2024-09-05T00:54:37
10.51.16.3|"FRESH SUMEDANG 2 "|TB02|2024-09-05T00:54:37
10.51.16.3|"FRESH SUMEDANG 2 "|TB02|2024-09-05T00:54:37
10.51.16.4|"FRESH SUMEDANG 2 "|TB02|2024-09-05T00:54:37
10.51.16.1|"FRESH SUMEDANG 2 "|TB02|2024-09-05T00:54:37
10.51.16.3|"FRESH SUMEDANG 2 "|TB02|2024-09-05T00:54:37
10.51.97.162|RAYA BANJAREJO MALANG|FFJ6|2024-05-08T06:54:37
10.51.97.162|RAYA BANJAREJO MALANG|FFJ6|
10.51.97.162|RAYA BANJAREJO MALANG|FFJ6|2024-05-08T06:54:37
10.51.97.162|RAYA BANJAREJO MALANG|FFJ6|2024-05-08T06:54:37
10.51.37.226|PRINGU MALANG|F45Z|2024-09-05 06:41:44
10.51.37.226|PRINGU MALANG|F45Z|2024-09-05 06:41:44
10.51.37.226|PRINGU MALANG|F45Z|2024-09-05 06:41:44
10.51.37.226|PRINGU MALANG|F45Z|2024-09-05 06:41:44
10.51.83.130|FRESH TRUNOJOYO 15 BATU|T8R9|2024-09-05T00:56:05
10.51.83.131|FRESH TRUNOJOYO 15 BATU|T8R9|2024-09-05T00:56:05
10.51.83.131|FRESH TRUNOJOYO 15 BATU|T8R9|2024-09-05T00:56:05
10.51.83.133|FRESH TRUNOJOYO 15 BATU|T8R9|2024-09-05T00:56:05
10.51.184.162|FRESH TRUNOJOYO 15 BATU|T8R9|2024-09-05T00:56:05
10.51.83.132|FRESH TRUNOJOYO 15 BATU|T8R9|2024-09-05T00:56:05
12.31.31.2|FRESH TRUNOJOYO 15 BATU|T8R9|2024-09-05T00:56:05
10.51.83.130|FRESH TRUNOJOYO 15 BATU|T8R9|2024-09-05T00:56:05
10.51.83.133|FRESH TRUNOJOYO 15 BATU|T8R9|2024-09-05T00:56:05
255.255.255.255|FRESH TRUNOJOYO 15 BATU|T8R9|2024-09-05T00:56:05
10.51.83.130|FRESH TRUNOJOYO 15 BATU|T8R9|2024-09-05T00:56:05
10.51.65.35|TULUS AYU_MALANG|F0KE|2024-09-05T06:58:06
10.51.65.35|TULUS AYU_MALANG|F0KE|2024-09-05T06:58:06
10.51.65.35|TULUS AYU_MALANG|F0KE|2024-09-05T06:58:06
10.51.65.35|TULUS AYU_MALANG|F0KE|2024-09-05T06:58:06
10.51.10.65|PUJON DALAM MALANG|TSIS|
10.51.10.65|PUJON DALAM MALANG|TSIS|
10.51.10.65|PUJON DALAM MALANG|TSIS|2024-02-28 07:08:06
10.51.10.65|PUJON DALAM MALANG|TSIS|2024-02-28 07:08:06
10.51.10.65|PUJON DALAM MALANG|TSIS|2024-02-28 07:08:06
10.51.28.35|RAYA SOEKARNO HATTA|TFJG|2024-09-05 00:30:05
10.51.28.34|RAYA SOEKARNO HATTA|TFJG|2024-09-05 00:30:05
10.51.28.35|RAYA SOEKARNO HATTA|TFJG|2024-09-05 00:30:05
10.51.28.34|RAYA SOEKARNO HATTA|TFJG|2024-09-05 00:30:05
10.51.28.35|RAYA SOEKARNO HATTA|TFJG|2024-09-05 00:30:05
10.51.28.34|RAYA SOEKARNO HATTA|TFJG|2024-09-05 00:30:05
10.51.28.35|RAYA SOEKARNO HATTA|TFJG|2024-09-05 00:30:05
10.51.68.226|MAJANG TENGAH_MALANG|T3YA|2024-09-05T06:40:18
10.51.68.226|MAJANG TENGAH_MALANG|T3YA|2024-09-05T06:40:18
10.51.68.226|MAJANG TENGAH_MALANG|T3YA|2024-09-05T06:40:18
10.51.68.226|MAJANG TENGAH_MALANG|T3YA|2024-09-05T06:40:18
10.51.60.100|KH. MANSYUR SELATAN|TL3B|2024-09-05T06:56:52
10.51.60.101|KH. MANSYUR SELATAN|TL3B|2024-09-05T06:56:52
10.51.35.194|KH. MANSYUR SELATAN|TL3B|2024-09-05T06:56:52
10.51.35.194|KH. MANSYUR SELATAN|TL3B|2024-09-05T06:56:52
10.51.60.100|KH. MANSYUR SELATAN|TL3B|2024-09-05T06:56:52
10.51.35.194|KH. MANSYUR SELATAN|TL3B|2024-09-05T06:56:52
127.0.0.1|S. SUPRIADI 172|TXAM|2024-09-05T06:52:41
127.0.0.1|S. SUPRIADI 172|TXAM|2024-09-05T06:52:41
127.0.0.1|S. SUPRIADI 172|TXAM|2024-09-05T06:52:41
127.0.0.1|S. SUPRIADI 172|TXAM|2024-09-05T06:52:41
127.0.0.1|S. SUPRIADI 172|TXAM|2024-09-05T06:52:41
127.0.0.1|S. SUPRIADI 172|TXAM|2024-09-05T06:52:41
127.0.0.1|S. SUPRIADI 172|TXAM|2024-09-05T06:52:41
10.51.71.194|RAYA ARDIMULYO MALANG|T5Y7|2024-09-05T07:13:51
10.51.71.194|RAYA ARDIMULYO MALANG|T5Y7|2024-09-05T07:13:51
10.51.71.194|RAYA ARDIMULYO MALANG|T5Y7|2024-09-05T07:13:51
10.51.71.194|RAYA ARDIMULYO MALANG|T5Y7|2024-09-05T07:13:51
10.51.71.194|RAYA ARDIMULYO MALANG|T5Y7|2024-09-05T07:13:51
10.51.71.194|RAYA ARDIMULYO MALANG|T5Y7|2024-09-05T07:13:51
10.51.71.194|RAYA ARDIMULYO MALANG|T5Y7|2024-09-05T07:13:51
10.51.23.1|HM.SUNAN - MALANG|F0F9|2024-09-05T07:08:57
